code,SECTIONNO,TITLE,FACULTY,CREDITS,INSTRUCTORFULLNAME,SCHEDULEFORPRINT
"
OPER313,A,Gelir Yönetimi,İşletme Fakültesi,6,BAHRİYE CESARET,"Pazartesi | 13:40 - 16:30
"
OPER318,A,Perakende Operasyonları,İşletme Fakültesi,6,BAHRİYE CESARET,"Çarşamba | 08:40 - 11:30
"
OPER403,A,Bağımsız Araştırma - OPER,İşletme Fakültesi,6,CEYDA MADEN EYİUSTA,
HUK105,A,Anayasa Hukuku I,Hukuk Fakültesi,4,DİDEM KÖSE,"Perşembe | 08:40 - 11:30
"
HUK105,B,Anayasa Hukuku I,Hukuk Fakültesi,4,HAMİDE BAĞÇECİ,"Pazartesi | 12:40 - 15:30
"
HUK107,A,"Medeni Hukuk I: Giriş, Temel Kavramlar,  Kişiler Hukuku",Hukuk Fakültesi,6,SENDİ YAKUPPUR,"Pazartesi | 08:40 - 10:30
Perşembe | 11:40 - 13:30
"
HUK109,A,Temel Hukuk Bilgisi,Hukuk Fakültesi,4,MELDA KÖSE,"Çarşamba | 10:40 - 12:30
"
HUK110,A,Hukukçular İçin İktisat,Hukuk Fakültesi,4,HANİFE NİLÜFER UĞUR DALAY,"Perşembe | 09:40 - 11:30
"
HUK111,A,Roma Hukuku,Hukuk Fakültesi,4,İPEK SEVDA SÖĞÜT,"Cuma | 14:40 - 17:30
"
HUK111,B,Roma Hukuku,Hukuk Fakültesi,4,İPEK SEVDA SÖĞÜT,"Perşembe | 15:40 - 18:30
"
HUK131,A,Hukuk ve Sinema,Hukuk Fakültesi,4,AYÇA KÜÇÜK,"Salı | 11:40 - 13:30
"
HUK134,A,Hukuk ve Edebiyat,Hukuk Fakültesi,4,ÖZGE YÜCEL DERİCİLER,"Cuma | 14:40 - 16:30
"
HUK137,A,Hükümet Sistemleri,Hukuk Fakültesi,4,HAMİDE BAĞÇECİ,"Perşembe | 10:40 - 12:30
"
HUK201,A,Ceza Hukuku Genel Hükümler I,Hukuk Fakültesi,6,ÖZLEM YENERER ÇAKMUT,"Salı | 08:40 - 10:30
Çarşamba | 10:40 - 12:30
"
HUK201,B,Ceza Hukuku Genel Hükümler I,Hukuk Fakültesi,6,ARAS TÜRAY,"Perşembe | 14:40 - 16:30
Cuma | 16:40 - 18:30
"
HUK202,A,Ceza Hukuku Genel Hükümler II,Hukuk Fakültesi,6,LEVENT EMRE ÖZGÜÇ,"Salı | 11:40 - 13:30
Cuma | 14:40 - 16:30
"
HUK203,A,İdare Hukuku,Hukuk Fakültesi,6,HULÜSİ ALPHAN DİNÇKOL,"Çarşamba | 16:40 - 18:30
Perşembe | 16:40 - 18:30
"
HUK203,B,İdare Hukuku,Hukuk Fakültesi,6,ELİF ALTINOK ÇALIŞKAN,"Çarşamba | 12:40 - 14:30
Perşembe | 12:40 - 14:30
"
HUK205,A,Borçlar Hukuku Genel Hükümler I,Hukuk Fakültesi,4,SEVGİ USTA,"Pazartesi | 13:40 - 16:30
"
HUK205,B,Borçlar Hukuku Genel Hükümler I,Hukuk Fakültesi,4,SEVGİ USTA,"Perşembe | 09:40 - 12:30
"
HUK206,A,Borçlar Hukuku Genel Hükümler II,Hukuk Fakültesi,6,EVRİM KERMAN,"Salı | 16:40 - 18:30
Çarşamba | 14:40 - 16:30
"
HUK215,A,Bilişim Teknolojileri ve Hukuk,Hukuk Fakültesi,4,BAŞAK OZAN ÖZPARLAK,"Perşembe | 13:40 - 16:30
"
HUK217,A,Devletler Genel Hukuku,Hukuk Fakültesi,4,HANDE GÜR,"Perşembe | 13:40 - 16:30
"
HUK217,B,Devletler Genel Hukuku,Hukuk Fakültesi,4,HANDE GÜR,"Çarşamba | 09:40 - 12:30
"
HUK218,A,Hukuk Felsefesi ve Sosyolojisi,Hukuk Fakültesi,4,AYÇA KÜÇÜK,"Cuma | 09:40 - 12:30
"
HUK218,B,Hukuk Felsefesi ve Sosyolojisi,Hukuk Fakültesi,4,AYÇA KÜÇÜK,"Perşembe | 10:40 - 13:30
"
HUK225,A,Viktimoloji,Hukuk Fakültesi,4,ALEV ÖZEROĞLU,"Salı | 11:40 - 13:30
"
HUK230,A,Reklam Hukuku,Hukuk Fakültesi,4,FERHAT YILDIRIM,"Çarşamba | 14:40 - 16:30
"
HUK241,A,Disiplin Hukuku,Hukuk Fakültesi,4,ELİF ALTINOK ÇALIŞKAN,"Perşembe | 15:40 - 17:30
"
HUK245,A,Sosyal Medya Hukuku,Hukuk Fakültesi,4,MÜGE ÇETİN,"Çarşamba | 10:40 - 12:30
"
HUK249,A,Yargılamada Dijitalleşme ve Adli Bilişim,Hukuk Fakültesi,4,MÜGE ÇETİN,"Pazartesi | 10:40 - 12:30
"
HUK263,A,İspat Hukuku,Hukuk Fakültesi,4,AYŞE ECE ACAR,"Pazartesi | 08:40 - 10:30
"
HUK264,A,Uluslararası İnsancıl Hukuk,Hukuk Fakültesi,4,HANDE GÜR,"Perşembe | 10:40 - 12:30
"
HUK306,A,Ticaret Hukuku II,Hukuk Fakültesi,5,MUSTAFA TOPALOĞLU,"Çarşamba | 10:40 - 12:30
Perşembe | 08:40 - 10:30
"
HUK307,A,Eşya Hukuku I,Hukuk Fakültesi,4,AYŞE NİLAY ŞENOL,"Pazartesi | 10:40 - 13:30
"
HUK307,B,Eşya Hukuku I,Hukuk Fakültesi,4,AYŞE NİLAY ŞENOL,"Salı | 13:40 - 16:30
"
HUK309,A,Genel Kamu Hukuku,Hukuk Fakültesi,4,MELDA KÖSE,"Pazartesi | 10:40 - 13:30
"
HUK309,B,Genel Kamu Hukuku,Hukuk Fakültesi,4,MELDA KÖSE,"Pazartesi | 14:40 - 17:30
"
HUK310,A,İnsan Hakları Hukuku,Hukuk Fakültesi,5,ÖZGE YÜCEL DERİCİLER,"Pazartesi | 08:40 - 10:30
Salı | 08:40 - 10:30
"
HUK313,A,Ceza Hukuku Özel Hükümler,Hukuk Fakültesi,4,ŞEYMA CEBECİ BİNGÖL,"Pazartesi | 13:40 - 16:30
"
HUK313,B,Ceza Hukuku Özel Hükümler,Hukuk Fakültesi,4,ŞEYMA CEBECİ BİNGÖL,"Salı | 10:40 - 13:30
"
HUK331,A,Ceza Hukuku Uygulamaları,Hukuk Fakültesi,4,ARAS TÜRAY,"Cuma | 10:40 - 12:30
"
HUK352,A,Hukuk Klinikleri,Hukuk Fakültesi,4,SELMİN CANSU DEMİR YILDIZ,"Çarşamba | 08:40 - 10:30
"
HUK357,A,Ticaret Hukuku I,Hukuk Fakültesi,5,IŞIK ÖZER,"Salı | 14:40 - 16:30
Perşembe | 16:40 - 18:30
"
HUK357,B,Ticaret Hukuku I,Hukuk Fakültesi,5,SAMİ KOCABIYIK,"Salı | 16:40 - 18:30
Çarşamba | 14:40 - 16:30
"
HUK359,A,Vergi Hukuku,Hukuk Fakültesi,5,HAMDİ DENİZ EGE GÖKTUNA,"Çarşamba | 12:40 - 14:30
Cuma | 16:40 - 18:30
"
HUK359,B,Vergi Hukuku,Hukuk Fakültesi,5,HAMDİ DENİZ EGE GÖKTUNA,"Çarşamba | 08:40 - 10:30
Cuma | 10:40 - 12:30
"
HUK365,A,Adli Görüşme ve Etkili İletişim,Hukuk Fakültesi,4,SELMİN CANSU DEMİR YILDIZ,"Çarşamba | 14:40 - 16:30
"
HUK394,A,Özel Hukukta Güncel Sorunlar I,Hukuk Fakültesi,4,FERHAT YILDIRIM,"Çarşamba | 16:40 - 18:30
"
HUK401,A,Ceza Muhakemesi Hukuku I,Hukuk Fakültesi,5,LEVENT EMRE ÖZGÜÇ,"Salı | 08:40 - 10:30
Cuma | 08:40 - 10:30
"
HUK401,B,Ceza Muhakemesi Hukuku I,Hukuk Fakültesi,5,ALEV ÖZEROĞLU,"Pazartesi | 08:40 - 10:30
Salı | 08:40 - 10:30
"
HUK403,A,Miras Hukuku,Hukuk Fakültesi,4,EVRİM KERMAN,"Cuma | 15:40 - 18:30
"
HUK403,B,Miras Hukuku,Hukuk Fakültesi,4,EVRİM KERMAN,"Salı | 12:40 - 15:30
"
HUK409,A,İş Hukuku I,Hukuk Fakültesi,4,AKIN KIVRAKDAL,"Pazartesi | 10:40 - 13:30
"
HUK409,B,İş Hukuku I,Hukuk Fakültesi,4,ŞÜKRİYE ESRA BASKAN,"Salı | 15:40 - 18:30
"
HUK413,A,Sigorta Hukuku,Hukuk Fakültesi,4,GÜLFER MERİÇ,"Cuma | 08:40 - 11:30
"
HUK415,A,Fikri ve Sinai Mülkiyet Hukuku,Hukuk Fakültesi,4,SAMİ KOCABIYIK,"Çarşamba | 10:40 - 12:30
"
HUK416,A,İcra ve İflas Hukuku,Hukuk Fakültesi,5,AYŞE ECE ACAR,"Pazartesi | 13:40 - 15:30
Çarşamba | 12:40 - 14:30
"
HUK416,B,İcra ve İflas Hukuku,Hukuk Fakültesi,5,AYŞE ECE ACAR,"Pazartesi | 10:40 - 12:30
Salı | 10:40 - 12:30
"
HUK417,A,Kıymetli Evrak Hukuku,Hukuk Fakültesi,4,IŞIK ÖZER,"Perşembe | 14:40 - 16:30
"
HUK418,A,Milletlerarası Özel Hukuk,Hukuk Fakültesi,4,EKİN DENİZ İLHAN,"Pazartesi | 15:40 - 18:30
"
HUK418,B,Milletlerarası Özel Hukuk,Hukuk Fakültesi,4,EKİN DENİZ İLHAN,"Çarşamba | 13:40 - 16:30
"
HUK419,A,Alternatif Uyuşmazlık Çözüm Yolları,Hukuk Fakültesi,4,FERHAT YILDIRIM,"Perşembe | 10:40 - 13:30
"
HUK430,A,Yargı Kararlarında Kadının İnsan Hakları,Hukuk Fakültesi,4,ZEYNEP REVA,"Çarşamba | 10:40 - 12:30
"
HUK431,A,Proje Döngüsü,Hukuk Fakültesi,4,ZEYNEP REVA,"Perşembe | 13:40 - 15:30
"
HUK435,A,Güvenilir Yapay Zeka İçin Yasal Düzenlemeler,Hukuk Fakültesi,4,BAŞAK OZAN ÖZPARLAK,"Perşembe | 08:40 - 10:30
"
HUK447,A,Deniz Ticaret Hukuku I,Hukuk Fakültesi,4,GÜLFER MERİÇ,"Perşembe | 14:40 - 16:30
"
LAW102,A,Hukuk ve Etik,Hukuk Fakültesi,4,AYÇA KÜÇÜK,"Salı | 14:40 - 16:30
"
LAW203,A,Tahkim Kuralları,Hukuk Fakültesi,4,EKİN DENİZ İLHAN,"Salı | 12:40 - 14:30
"
SEC101,A,Üniversite Yaşamına Giriş,Rektörlük,1, ,
SEC101,B,Üniversite Yaşamına Giriş,Rektörlük,1,NURKAN DİKMEN,
SEC101,C,Üniversite Yaşamına Giriş,Rektörlük,1,ZELİHA AYDIN ŞAHİN,
SEC150,A,Farkındalık/Mindfulness ile Yaşamak,Rektörlük,2,AYŞE ZADİL,"Salı | 10:40 - 12:30
"
SEC150,B,Farkındalık/Mindfulness ile Yaşamak,Rektörlük,2,AYŞE ZADİL,"Cuma | 10:40 - 12:30
"
SEC201,A,Sektörel Hazırlık,Rektörlük,2,MERİÇ BIÇAKCIOĞLU,"Pazartesi | 20:40 - 21:30
"
SEC201L,A,Sektörel Hazırlık Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Pazartesi | 15:40 - 16:30
"
SEC201L,B,Sektörel Hazırlık Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Pazartesi | 16:40 - 17:30
"
SEC201L,C,Sektörel Hazırlık Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Salı | 15:40 - 16:30
"
SEC201L,D,Sektörel Hazırlık Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Salı | 16:40 - 17:30
"
SEC201L,E,Sektörel Hazırlık Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Çarşamba | 16:40 - 17:30
"
SEC201L,F,Sektörel Hazırlık Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Perşembe | 15:40 - 16:30
"
SEC201L,G,Sektörel Hazırlık Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Perşembe | 16:40 - 17:30
"
SEC201L,H,Sektörel Hazırlık Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Cuma | 11:40 - 12:30
"
SEC201L,I,Sektörel Hazırlık Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Cuma | 14:40 - 15:30
"
SEC201L,J,Sektörel Hazırlık Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Cuma | 16:40 - 17:30
"
SEC203,A,Sektörel Hazırlık,Rektörlük,2,MERİÇ BIÇAKCIOĞLU,"Pazartesi | 20:40 - 21:30
"
SEC203L,A,Sektörlere Giriş Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Pazartesi | 15:40 - 16:30
"
SEC203L,B,Sektörlere Giriş Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Pazartesi | 16:40 - 17:30
"
SEC203L,C,Sektörlere Giriş Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Salı | 15:40 - 16:30
"
SEC203L,D,Sektörlere Giriş Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Salı | 16:40 - 17:30
"
SEC203L,E,Sektörlere Giriş Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Çarşamba | 16:40 - 17:30
"
SEC203L,F,Sektörlere Giriş Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Perşembe | 15:40 - 16:30
"
SEC203L,G,Sektörlere Giriş Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Perşembe | 16:40 - 17:30
"
SEC203L,H,Sektörlere Giriş Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Cuma | 11:40 - 12:30
"
SEC203L,I,Sektörlere Giriş Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Cuma | 14:40 - 15:30
"
SEC203L,J,Sektörlere Giriş Lab.,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Cuma | 16:40 - 17:30
"
SEC280,A,Dijital Dönüşüm,Rektörlük,4,ŞİRİN AKTAŞ,"Çarşamba | 16:40 - 18:30
"
SEC302,A,Sektörel Çözümler: Yerel Uzmanlık,Rektörlük,4,MERİÇ BIÇAKCIOĞLU,"Pazartesi | 13:40 - 15:30
"
SEC302,B,Sektörel Çözümler: Yerel Uzmanlık,Rektörlük,4,MERİÇ BIÇAKCIOĞLU,"Perşembe | 08:40 - 10:30
"
SEC302L,A,Sektörel Çözümler: Yerel Uzmanlık -Lab,Rektörlük,0,MERİÇ BIÇAKCIOĞLU,"Cuma | 15:40 - 16:30
"
SEC401-6,A,Sektörel Uygulama-Psikoloji,Rektörlük,6, ,"Salı | 18:40 - 21:30
"
SEC401,A,İşletmede Sektörel Uygulamalar,Rektörlük,6,PELİN ATAHAN DEMİRCİLER,"Perşembe | 18:40 - 21:30
"
SEC401,B,İşletmede Sektörel Uygulamalar,Rektörlük,6,PELİN ATAHAN DEMİRCİLER,"Perşembe | 18:40 - 21:30
"
SEC401,C,İşletmede Sektörel Uygulamalar,Rektörlük,6,PELİN ATAHAN DEMİRCİLER,"Perşembe | 18:40 - 21:30
"
SEC401,D,İşletmede Sektörel Uygulamalar,Rektörlük,6,PELİN ATAHAN DEMİRCİLER,"Perşembe | 18:40 - 21:30
"
SEC401,E,İşletmede Sektörel Uygulamalar,Rektörlük,6,PELİN ATAHAN DEMİRCİLER,"Perşembe | 18:40 - 21:30
"
SEC401,F,İşletmede Sektörel Uygulamalar,Rektörlük,6,PELİN ATAHAN DEMİRCİLER,"Perşembe | 18:40 - 21:30
"
SEC401,G,İşletmede Sektörel Uygulamalar,Rektörlük,6,PELİN ATAHAN DEMİRCİLER,"Perşembe | 18:40 - 21:30
"
SEC401,H,İşletmede Sektörel Uygulamalar,Rektörlük,6,PELİN ATAHAN DEMİRCİLER,"Salı | 15:40 - 18:30
"
SEC401,I,İşletmede Sektörel Uygulamalar,Rektörlük,6,PELİN ATAHAN DEMİRCİLER,"Salı | 15:40 - 18:30
"
SEC401,J,İşletmede Sektörel Uygulamalar,Rektörlük,6,PELİN ATAHAN DEMİRCİLER,"Salı | 15:40 - 18:30
"
SEC401,K,İşletmede Sektörel Uygulamalar,Rektörlük,6,PELİN ATAHAN DEMİRCİLER,"Salı | 15:40 - 18:30
"
SEC401,L,İşletmede Sektörel Uygulamalar,Rektörlük,6,PELİN ATAHAN DEMİRCİLER,"Salı | 15:40 - 18:30
"
SEC402,A,İşletme Entegrasyonu,Rektörlük,6,ALPTEGİN ALBAYRAKTAROĞLU,"Salı | 13:40 - 16:30
"
SEC404,A,Sektörel Uygulama,Rektörlük,6,ÖZLEM BAHADIR,"Perşembe | 16:40 - 19:30
"
TRL101,A1,Üniversite Yaşamına Giriş,Rektörlük,1, ,"Çarşamba | 16:40 - 17:30
"
TRL101,A2,Üniversite Yaşamına Giriş,Rektörlük,1, ,"Çarşamba | 16:40 - 17:30
"
TRL101,B1,Üniversite Yaşamına Giriş,Rektörlük,1, ,"Perşembe | 14:40 - 15:30
"
TRL101,B2,Üniversite Yaşamına Giriş,Rektörlük,1, ,"Perşembe | 14:40 - 15:30
"
TRL101,C1,Üniversite Yaşamına Giriş,Rektörlük,1, ,"Perşembe | 15:40 - 16:30
"
TRL101,C2,Üniversite Yaşamına Giriş,Rektörlük,1, ,"Perşembe | 15:40 - 16:30
"
TRL101,D1,Üniversite Yaşamına Giriş,Rektörlük,1,ZELİHA AYDIN ŞAHİN,"Pazartesi | 16:40 - 17:30
"
TRL101,D2,Üniversite Yaşamına Giriş,Rektörlük,1,ZELİHA AYDIN ŞAHİN,"Pazartesi | 16:40 - 17:30
"
TRL101,E1,Üniversite Yaşamına Giriş,Rektörlük,1, ,"Perşembe | 16:40 - 17:30
"
TRL101,E2,Üniversite Yaşamına Giriş,Rektörlük,1, ,"Perşembe | 16:40 - 17:30
"
TRL101,F1,Üniversite Yaşamına Giriş,Rektörlük,1,NURKAN DİKMEN,"Salı | 16:40 - 17:30
"
TRL101,F2,Üniversite Yaşamına Giriş,Rektörlük,1,NURKAN DİKMEN,"Salı | 16:40 - 17:30
"
TRL101,G1,Üniversite Yaşamına Giriş,Rektörlük,1,NURKAN DİKMEN,"Salı | 15:40 - 16:30
"
TRL103,A1,Üniversite Yaşamına Giriş,Rektörlük,1, ,"Pazartesi | 15:40 - 16:30
"
TRL103,A2,Üniversite Yaşamına Giriş,Rektörlük,1, ,"Pazartesi | 15:40 - 16:30
"
TRL202,A,Sorumlu Yurttaşlık,Rektörlük,2,NERGİS UYAN,"Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
"
TRL202,B,Sorumlu Yurttaşlık,Rektörlük,2,NERGİS UYAN,"Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
"
TRL202,C,Sorumlu Yurttaşlık,Rektörlük,2,DİDEM TARTAN,"Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
"
TRL202,D,Sorumlu Yurttaşlık,Rektörlük,2,DİDEM TARTAN,"Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
"
TRL202,E,Sorumlu Yurttaşlık,Rektörlük,2,DİDEM TARTAN,"Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
"
TRL202,F,Sorumlu Yurttaşlık,Rektörlük,2,DİDEM TARTAN,"Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
"
TRL202,G,Sorumlu Yurttaşlık,Rektörlük,2,DİDEM TARTAN,"Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
"
TRL202,H,Sorumlu Yurttaşlık,Rektörlük,2, ,"Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
"
TRL202,I,Sorumlu Yurttaşlık,Rektörlük,2, ,"Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
"
TRL202,J,Sorumlu Yurttaşlık,Rektörlük,2, ,"Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
"
TRL202,K,Sorumlu Yurttaşlık,Rektörlük,2, ,"Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
Pazartesi | 19:40 - 20:30
"
TRL204,A,Sorumlu Yurttaşlık,Rektörlük,2, ,"Pazartesi | 18:40 - 19:30
"
TRL204,B,Sorumlu Yurttaşlık,Rektörlük,2, ,"Pazartesi | 18:40 - 19:30
"
TRL204,C,Sorumlu Yurttaşlık,Rektörlük,2, ,"Pazartesi | 18:40 - 19:30
"
TRL204,D,Sorumlu Yurttaşlık,Rektörlük,2, ,"Pazartesi | 18:40 - 19:30
"
TRL204,E,Sorumlu Yurttaşlık,Rektörlük,2, ,"Pazartesi | 18:40 - 19:30
"
TRL381,A,Harnessing Generative AI: From Prompt to Proof,Rektörlük,6,TAYLAN AKDOĞAN,
ARB101,A,Arapça I,Yabancı Diller Yüksekokulu,4,SALMA JEHAD AWAD ALAMASSI,"Salı | 13:40 - 15:30
Cuma | 14:40 - 16:30
"
CHN101,A,Çince I,Yabancı Diller Yüksekokulu,4,LALE GÜNER,"Pazartesi | 10:40 - 12:30
Çarşamba | 10:40 - 12:30
"
CHN202,A,Çince IV,Yabancı Diller Yüksekokulu,4,LALE GÜNER,"Pazartesi | 13:40 - 15:30
Çarşamba | 15:40 - 17:30
"
ENG101,A,İngilizce I,Yabancı Diller Yüksekokulu,4,GITI AMININAJAFI,"Pazartesi | 14:40 - 16:30
Perşembe | 12:40 - 14:30
"
ENG101,AA,İngilizce I,Yabancı Diller Yüksekokulu,4,ZEYNEP ŞEBNEM BAYRAKTAR,"Pazartesi | 10:40 - 12:30
Çarşamba | 12:40 - 14:30
"
ENG101,AB,İngilizce I,Yabancı Diller Yüksekokulu,4,ALI NEZAMI,"Pazartesi | 12:40 - 14:30
Çarşamba | 14:40 - 16:30
"
ENG101,AC,İngilizce I,Yabancı Diller Yüksekokulu,4,ALI NEZAMI,"Çarşamba | 16:40 - 18:30
Cuma | 16:40 - 18:30
"
ENG101,AD,İngilizce I,Yabancı Diller Yüksekokulu,4,ALI NEZAMI,"Pazartesi | 16:40 - 18:30
Perşembe | 16:40 - 18:30
"
ENG101,AE,İngilizce I,Yabancı Diller Yüksekokulu,4,MELTEM AKPINAR YILMAZ,"Pazartesi | 12:40 - 14:30
Perşembe | 08:40 - 10:30
"
ENG101,AF,İngilizce I,Yabancı Diller Yüksekokulu,4,MELTEM AKPINAR YILMAZ,"Çarşamba | 12:40 - 14:30
Cuma | 10:40 - 12:30
"
ENG101,AG,İngilizce I,Yabancı Diller Yüksekokulu,4,MELTEM AKPINAR YILMAZ,"Çarşamba | 08:40 - 10:30
Cuma | 14:40 - 16:30
"
ENG101,AH,İngilizce I,Yabancı Diller Yüksekokulu,4,MERVE ELBİRLİK TÜLEK,"Pazartesi | 12:40 - 14:30
Perşembe | 08:40 - 10:30
"
ENG101,AI,İngilizce I,Yabancı Diller Yüksekokulu,4,MERVE ELBİRLİK TÜLEK,"Çarşamba | 12:40 - 14:30
Cuma | 10:40 - 12:30
"
ENG101,AJ,İngilizce I,Yabancı Diller Yüksekokulu,4,MERVE ELBİRLİK TÜLEK,"Çarşamba | 08:40 - 10:30
Cuma | 14:40 - 16:30
"
ENG101,AK,İngilizce I,Yabancı Diller Yüksekokulu,4,SELEN YILDIZ,"Pazartesi | 14:40 - 16:30
Perşembe | 12:40 - 14:30
"
ENG101,AL,İngilizce I,Yabancı Diller Yüksekokulu,4,SELEN YILDIZ,"Çarşamba | 16:40 - 18:30
Cuma | 08:40 - 10:30
"
ENG101,AM,İngilizce I,Yabancı Diller Yüksekokulu,4,SELEN YILDIZ,"Pazartesi | 11:40 - 13:30
Çarşamba | 11:40 - 13:30
"
ENG101,AN,İngilizce I,Yabancı Diller Yüksekokulu,4,SHIVA KHOEI OSKOUEI,"Pazartesi | 14:40 - 16:30
Perşembe | 12:40 - 14:30
"
ENG101,AO,İngilizce I,Yabancı Diller Yüksekokulu,4,SHIVA KHOEI OSKOUEI,"Çarşamba | 16:40 - 18:30
Cuma | 08:40 - 10:30
"
ENG101,AP,İngilizce I,Yabancı Diller Yüksekokulu,4,SHIVA KHOEI OSKOUEI,"Pazartesi | 11:40 - 13:30
Çarşamba | 11:40 - 13:30
"
ENG101,AR,İngilizce I,Yabancı Diller Yüksekokulu,4,ÖMER MAHİR SARIGÜL,"Pazartesi | 10:40 - 12:30
Çarşamba | 12:40 - 14:30
"
ENG101,AS,İngilizce I,Yabancı Diller Yüksekokulu,4,ÖMER MAHİR SARIGÜL,"Pazartesi | 16:40 - 18:30
Çarşamba | 16:40 - 18:30
"
ENG101,AT,İngilizce I,Yabancı Diller Yüksekokulu,4,DİDEM TARTAN,"Pazartesi | 12:40 - 14:30
Perşembe | 08:40 - 10:30
"
ENG101,AU,İngilizce I,Yabancı Diller Yüksekokulu,4,ERAY SEVİNGİL BİLİCİ,"Çarşamba | 12:40 - 14:30
Cuma | 10:40 - 12:30
"
ENG101,AV,İngilizce I,Yabancı Diller Yüksekokulu,4,ERAY SEVİNGİL BİLİCİ,"Pazartesi | 08:40 - 10:30
Cuma | 14:40 - 16:30
"
ENG101,AW,İngilizce I,Yabancı Diller Yüksekokulu,4,MİNA DOST,"Pazartesi | 12:40 - 14:30
Perşembe | 08:40 - 10:30
"
ENG101,AX,İngilizce I,Yabancı Diller Yüksekokulu,4,MİNA DOST,"Çarşamba | 12:40 - 14:30
Cuma | 10:40 - 12:30
"
ENG101,AY,İngilizce I,Yabancı Diller Yüksekokulu,4,MİNA DOST,"Pazartesi | 08:40 - 10:30
Cuma | 08:40 - 10:30
"
ENG101,B,İngilizce I,Yabancı Diller Yüksekokulu,4,GITI AMININAJAFI,"Çarşamba | 16:40 - 18:30
Cuma | 08:40 - 10:30
"
ENG101,C,İngilizce I,Yabancı Diller Yüksekokulu,4,GITI AMININAJAFI,"Pazartesi | 10:40 - 12:30
Çarşamba | 12:40 - 14:30
"
ENG101,D,İngilizce I,Yabancı Diller Yüksekokulu,4,ELMAS ONBAŞI GÜL,"Pazartesi | 14:40 - 16:30
Perşembe | 12:40 - 14:30
"
ENG101,E,İngilizce I,Yabancı Diller Yüksekokulu,4,ELMAS ONBAŞI GÜL,"Çarşamba | 16:40 - 18:30
Cuma | 08:40 - 10:30
"
ENG101,F,İngilizce I,Yabancı Diller Yüksekokulu,4,ELMAS ONBAŞI GÜL,"Pazartesi | 10:40 - 12:30
Çarşamba | 12:40 - 14:30
"
ENG101,G,İngilizce I,Yabancı Diller Yüksekokulu,4,BEDRA BETÜL ŞENOL,"Pazartesi | 14:40 - 16:30
Perşembe | 12:40 - 14:30
"
ENG101,H,İngilizce I,Yabancı Diller Yüksekokulu,4,BEDRA BETÜL ŞENOL,"Çarşamba | 16:40 - 18:30
Cuma | 08:40 - 10:30
"
ENG101,I,İngilizce I,Yabancı Diller Yüksekokulu,4,BEDRA BETÜL ŞENOL,"Pazartesi | 10:40 - 12:30
Çarşamba | 12:40 - 14:30
"
ENG101,J,İngilizce I,Yabancı Diller Yüksekokulu,4,ÖZLEM BAYKAN BÜLBÜL,"Pazartesi | 14:40 - 16:30
Perşembe | 12:40 - 14:30
"
ENG101,K,İngilizce I,Yabancı Diller Yüksekokulu,4,ÖZLEM BAYKAN BÜLBÜL,"Çarşamba | 16:40 - 18:30
Cuma | 08:40 - 10:30
